id,carrera,edad,nombre
227891,Filosofía Cuántica,25,Josué Ródenas Farré
46426,Música para Plantas,24,Rachel Gibbs
245438,Teoría Práctica,20,Anthony Ramirez
159688,Filosofía Cuántica,26,Ugo Gabrieli
1076,Historia del Universo Paralelo,21,James White
149721,Artes del Café,23,Clímaco Jaén-Cabo
59270,Artes del Café,21,Íngrid Priego
221897,Turismo Espacial,25,Ulises Viñas Bastida
44802,Cocina Molecular,23,Heather Miller
191834,Biología Marina,29,Julie Henry
122468,Diseño de Moda Intergaláctica,30,Allegra Montessori
213135,Filosofía Cuántica,21,Bradley Montgomery
129429,Historia del Universo Paralelo,30,Onofre Quesada Recio
162734,Historia del Universo Paralelo,30,Aldo Colletti
87854,Turismo Espacial,18,Bryan Reynolds
29522,Música para Plantas,22,Maria Cavanna-Tremonti
56281,Filosofía Cuántica,21,José Mari Alfonso Tudela Palma
200841,Cocina Molecular,30,Greca Falcone
107879,Turismo Espacial,22,Antonina Buonauro
147682,Diseño de Moda Intergaláctica,19,Adele Porzio
136009,Teoría Práctica,24,Mercedes Zecchini
139086,Cocina Molecular,22,Pasquale Ginesio
233092,Biología Marina,30,Leyre Bartolomé
73074,Historia del Universo Paralelo,28,William Reynolds
153229,Turismo Espacial,20,Giacinto Barese-Perozzo
176251,Artes del Café,19,Keith Dunn
144258,Historia del Universo Paralelo,29,Ashley Adams
232332,Biología Marina,25,Jeffrey Bullock Jr.
47452,Diseño de Moda Intergaláctica,18,Maura Cavalcanti
236775,Filosofía Cuántica,25,Ainoa Teodora Caballero Vargas
157234,Teoría Práctica,27,Gail Bullock
147600,Turismo Espacial,23,David Paul
125838,Turismo Espacial,26,Gloria Vergerio
93763,Filosofía Cuántica,25,Fernanda Antón Corbacho
9289,Cocina Molecular,18,Félix Valero Olivé
76242,Historia del Universo Paralelo,29,Íngrid Romero Ariza
56888,Psicología Canina,30,Eligio Carrillo Canet
95200,Cocina Molecular,21,Romana Leblanc-Montalti
7435,Cocina Molecular,23,Anselma Delfina Gutiérrez Fiol
52203,Biología Marina,20,Jessica Peters
48388,Historia del Universo Paralelo,18,Fernando Castillo
30220,Teoría Práctica,22,Adele Mazzocchi-Serao
211331,Teoría Práctica,23,Melanie Morris
176868,Turismo Espacial,22,Primitiva Barba
8458,Teoría Práctica,18,Martino Meucci-Scotto
135444,Turismo Espacial,20,Cebrián Bonet Jordán
180063,Filosofía Cuántica,29,Vincent Austin
54652,Cocina Molecular,18,Gianni Pugliese
210899,Psicología Canina,30,Julie Bowman
178657,Cocina Molecular,28,Tiffany Elliott
73292,Turismo Espacial,20,Coriolano Petralli
237210,Artes del Café,25,Sara Malone
147779,Cocina Molecular,27,Mark Hart
3346,Música para Plantas,23,Angel Smith
61413,Artes del Café,20,Amada Diez Amor
30503,Turismo Espacial,18,Norman Ross
182766,Filosofía Cuántica,21,Caitlyn Jones
22328,Psicología Canina,20,Ubaldo Cesaroni-Caccianemico
232905,Diseño de Moda Intergaláctica,19,Vincenza Draghi
249630,Teoría Práctica,29,Andrew Pope
37611,Música para Plantas,22,Ignacio Domingo Fuente Otero
22784,Teoría Práctica,20,Pepito Meléndez
240883,Turismo Espacial,25,Graziella Asmundo
