id,carrera,edad,nombre
32378,Diseño de Moda Intergaláctica,23,Ezequiel Cañellas Tello
158493,Historia del Universo Paralelo,27,Jennifer Jordan
4852,Filosofía Cuántica,28,Daniel Fox
24606,Turismo Espacial,19,Jeremy Sanders
130964,Cocina Molecular,22,Celia Merche Bartolomé Azcona
33550,Psicología Canina,24,Romana Vergerio
206421,Filosofía Cuántica,29,Sergius Ricciardi
142138,Biología Marina,28,Evelia de Bonet
45676,Turismo Espacial,22,Luciano Sollima
63916,Teoría Práctica,20,Concepción Flor Gálvez Nieto
87927,Biología Marina,23,Xavier Chacón Girona
198463,Psicología Canina,18,Thomas Orr
245635,Filosofía Cuántica,24,Ugolino Ossola
168694,Turismo Espacial,21,Shawn Huffman
168438,Filosofía Cuántica,18,Dott. Stefano Alfonsi
237603,Música para Plantas,20,Kayla Schmitt
41762,Filosofía Cuántica,30,Dina Dallara
81396,Turismo Espacial,28,Durante Porzio-Vismara
76273,Psicología Canina,25,Julie Thomas
108840,Psicología Canina,28,Valeria Casale
192227,Turismo Espacial,20,Dott. Nedda Trevisani
136056,Diseño de Moda Intergaláctica,23,Emilio Pedrazzini
228984,Psicología Canina,22,Flavia Sagnelli-Gucci
152330,Turismo Espacial,23,Julieta de León
35185,Psicología Canina,27,Paulina Morricone
128904,Artes del Café,30,Sig. Coluccio Traetta
7331,Diseño de Moda Intergaláctica,30,Latoya Reeves
143977,Psicología Canina,26,Megan Holland
167071,Teoría Práctica,24,Michael Ramirez
172288,Artes del Café,26,Daniel Welch
204284,Historia del Universo Paralelo,23,Kelly Gibson
25287,Cocina Molecular,28,Dolores Aloisio
219394,Historia del Universo Paralelo,20,James Hatfield
34122,Turismo Espacial,21,Misty Perez
173476,Cocina Molecular,29,Dott. Marissa Polizzi
166964,Artes del Café,19,Carolyn Clayton
198259,Cocina Molecular,29,Jessica Robinson
86688,Filosofía Cuántica,22,Melina Rinaldi
221458,Cocina Molecular,26,David Green
65065,Biología Marina,29,Scott Shaw
54106,Historia del Universo Paralelo,23,Jason Rice
115833,Cocina Molecular,25,Guglielmo Norbiato
244079,Artes del Café,29,Sig. Amedeo Chiesa
99258,Música para Plantas,27,Olegario Lopez Tenorio
184685,Turismo Espacial,26,Enrique Roma
117745,Turismo Espacial,25,Fanny Palmer Clavero
202411,Turismo Espacial,25,Enzo Trussardi
22408,Historia del Universo Paralelo,30,Santino Pozzecco
54934,Filosofía Cuántica,23,Livia Boccherini
125823,Artes del Café,25,Emma Sureda Acevedo
147490,Biología Marina,28,Clara Cabeza Antúnez
42277,Artes del Café,19,Jose Maldonado
78156,Artes del Café,21,Nicole Mayer
224345,Cocina Molecular,20,Amy Medina
